,myAUC,avg_diff,power,avg_log2FC,pct.1,pct.2,cluster,gene
2855,0.938,1.823480319,0.876,3.87197561,0.933,0.182,2,Bcan
2856,0.937,1.679006147,0.874,4.375463976,0.91,0.187,2,Scg3
2857,0.926,2.183927881,0.852,6.65726974,0.864,0.042,2,Aqp4
2858,0.924,2.334285919,0.848,6.417984081,0.869,0.071,2,Gfap
2859,0.924,1.395142669,0.848,2.783351491,0.974,0.436,2,Cd63
2860,0.923,1.589463862,0.846,2.798118529,0.982,0.48,2,Id2
2861,0.92,1.512544147,0.84,2.7513237,0.979,0.581,2,Fabp5
2862,0.919,1.64361627,0.838,6.38807986,0.849,0.036,2,Cldn10
2863,0.919,1.223478949,0.838,2.058447496,0.998,0.786,2,Cd81
2864,0.919,1.234455723,0.838,2.431721523,0.976,0.601,2,Prdx1
2865,0.911,1.490128026,0.822,2.491161163,0.991,0.457,2,Ptn
2866,0.908,1.06621353,0.816,1.717380217,0.999,0.913,2,Itm2b
2867,0.907,1.337691268,0.814,6.370370299,0.824,0.026,2,Acsbg1
2868,0.903,1.28890426,0.806,2.810265676,0.928,0.404,2,Ldhb
2869,0.9,1.413649154,0.8,5.172551245,0.826,0.068,2,Fam107a
2870,0.895,1.179996817,0.79,2.38504587,0.934,0.22,2,Cspg5
2871,0.893,1.291683416,0.786,3.930555759,0.821,0.07,2,Cxcl14
2872,0.893,1.349998246,0.786,3.391030679,0.875,0.243,2,Gstm1
2873,0.891,1.070473863,0.782,1.864334761,0.984,0.699,2,Gpm6a
2874,0.889,1.15778249,0.778,3.197293999,0.863,0.262,2,Glud1
2875,0.886,1.04656864,0.772,2.123339555,0.952,0.29,2,Tsc22d4
2876,0.885,1.280333555,0.77,3.893368961,0.829,0.157,2,Tmem47
2877,0.884,1.164227515,0.768,2.978234807,0.87,0.314,2,Rcn2
2878,0.883,1.209983977,0.766,3.419557752,0.845,0.206,2,Fads2
2879,0.88,1.374847811,0.76,5.777912941,0.776,0.032,2,Gjb6
2880,0.88,0.901058549,0.76,1.763181538,0.98,0.672,2,Tspan3
2881,0.879,1.214803529,0.758,4.29948445,0.804,0.098,2,Phgdh
2882,0.878,1.188193339,0.756,5.671561303,0.775,0.038,2,Tst
2883,0.876,1.15813574,0.752,2.368110281,0.888,0.206,2,Sdc4
2884,0.875,1.157444492,0.75,2.11417417,0.97,0.534,2,Scd2
2885,0.875,1.436215606,0.75,4.118694904,0.805,0.153,2,Slc4a4
2886,0.875,1.448698146,0.75,2.878571973,0.897,0.282,2,Id3
2887,0.872,1.117694099,0.744,4.129821395,0.789,0.095,2,Hepacam
2888,0.868,1.157589177,0.736,4.025677813,0.789,0.089,2,Id4
2889,0.868,1.266908321,0.736,6.332876188,0.749,0.025,2,Lcat
2890,0.864,0.884033969,0.728,1.724787025,0.966,0.66,2,Lamp1
2891,0.864,1.069376292,0.728,4.547085561,0.765,0.071,2,Lxn
2892,0.863,1.090268764,0.726,4.224639575,0.772,0.104,2,Acsl6
2893,0.861,1.218730384,0.722,3.337913151,0.819,0.205,2,Msmo1
2894,0.861,1.320616269,0.722,3.441578531,0.817,0.181,2,Mfge8
2895,0.859,1.121369667,0.718,5.799293059,0.734,0.031,2,Fgfr3
2896,0.857,1.086613671,0.714,3.777722766,0.778,0.132,2,Enho
2897,0.855,0.986463458,0.71,3.920387623,0.768,0.091,2,Nherf1
2898,0.854,0.854828564,0.708,1.509290641,0.978,0.808,2,Psap
2899,0.854,1.049325241,0.708,2.230612915,0.878,0.226,2,Ptprz1
2900,0.854,1.326557288,0.708,5.449974637,0.734,0.056,2,Fbxo2
2901,0.85,1.010726543,0.7,3.056276951,0.804,0.203,2,Acsl3
2902,0.849,1.098516828,0.698,3.974841666,0.758,0.098,2,AW047730
2903,0.845,1.017365392,0.69,4.614297159,0.726,0.064,2,Slc6a11
2904,0.845,1.026264285,0.69,4.084275092,0.741,0.092,2,Nkain4
2905,0.844,0.924865923,0.688,3.642099003,0.756,0.118,2,Baalc
2906,0.844,0.914728101,0.688,3.622461592,0.757,0.118,2,Slc27a1
2907,0.84,0.963636724,0.68,2.162097798,0.863,0.284,2,Serpine2
2908,0.839,0.975749646,0.678,2.842626919,0.805,0.254,2,Prxl2a
2909,0.838,0.895552214,0.676,1.730631049,0.965,0.721,2,Ndufc2
2910,0.836,0.974633083,0.672,3.412659823,0.749,0.112,2,Timp4
2911,0.835,0.951115963,0.67,2.666338146,0.794,0.144,2,Scrg1
2912,0.834,0.948307849,0.668,4.890907524,0.698,0.049,2,Abhd3
2913,0.834,0.937405677,0.668,2.599184865,0.805,0.198,2,Car2
2914,0.834,0.934940251,0.668,2.351553469,0.833,0.252,2,Ramp1
2915,0.831,0.878757478,0.662,2.98309702,0.766,0.162,2,Asrgl1
2916,0.831,1.326398371,0.662,4.509783243,0.711,0.084,2,Thrsp
2917,0.83,0.818786096,0.66,2.815278288,0.761,0.105,2,Cmtm5
2918,0.83,0.918008295,0.66,3.307975953,0.746,0.135,2,Pantr1
2919,0.829,1.440504423,0.658,3.449049911,0.77,0.155,2,Fabp7
2920,0.826,0.935846698,0.652,2.72495412,0.781,0.262,2,Ttyh3
2921,0.826,0.913219356,0.652,2.352707515,0.808,0.208,2,S100a1
2922,0.825,0.849774949,0.65,5.512281253,0.668,0.024,2,Cbs
2923,0.825,1.09899303,0.65,2.485331049,0.798,0.182,2,Fxyd1
2924,0.821,1.193774695,0.642,2.032371026,0.968,0.686,2,Fos
2925,0.821,1.06522593,0.642,3.882391683,0.71,0.112,2,Sfxn5
2926,0.82,0.786529775,0.64,1.578028189,0.959,0.635,2,Prnp
2927,0.816,0.82943839,0.632,2.995912356,0.735,0.176,2,Adk
2928,0.816,0.883079521,0.632,3.267381034,0.719,0.123,2,Ddah1
2929,0.815,1.075754935,0.63,2.518033893,0.824,0.355,2,Ncan
2930,0.814,1.008723102,0.628,5.382086635,0.647,0.027,2,Dio2
2931,0.814,0.985476012,0.628,3.970176392,0.685,0.082,2,F3
2932,0.813,0.955841867,0.626,2.555544614,0.765,0.189,2,Sox9
2933,0.812,0.844016951,0.624,3.618327523,0.685,0.09,2,Paqr8
2934,0.81,0.828848203,0.62,2.884479783,0.718,0.114,2,Pbxip1
2935,0.81,1.22540759,0.62,6.472305575,0.632,0.021,2,Hsd11b1
2936,0.809,0.619856296,0.618,1.029541617,0.997,0.953,2,Gapdh
2937,0.809,0.828687255,0.618,4.683279659,0.648,0.041,2,Eva1a
2938,0.807,0.664930222,0.614,1.301553435,0.967,0.701,2,Laptm4a
2939,0.806,0.757099689,0.612,1.621356859,0.854,0.331,2,Cd9
2940,0.806,0.796769007,0.612,2.397306382,0.769,0.21,2,Pon2
2941,0.803,0.762856507,0.606,2.444893818,0.741,0.165,2,Ntm
2942,0.803,1.027418193,0.606,4.636024107,0.643,0.058,2,Slc7a10
2943,0.803,0.803710366,0.606,4.277266668,0.646,0.052,2,Slc39a12
2944,0.802,0.739115912,0.604,1.787904057,0.862,0.425,2,Atp6v0e
2945,0.802,0.770312047,0.604,3.558849501,0.669,0.094,2,Cntfr
2946,0.801,0.599663024,0.602,1.147064434,0.962,0.55,2,Qki
2947,0.801,0.82491416,0.602,3.30949248,0.682,0.134,2,Pygb
2948,0.8,0.817143926,0.6,2.55110592,0.728,0.151,2,S1pr1
2949,0.799,0.747646038,0.598,2.032815738,0.79,0.277,2,Gm2a
2950,0.799,0.832649001,0.598,2.914385087,0.71,0.183,2,Elovl5
2951,0.798,0.85221791,0.596,4.43227459,0.633,0.06,2,Gpam
2952,0.796,0.843416439,0.592,3.297943737,0.681,0.145,2,Hacd2
2953,0.794,0.838438537,0.588,2.969054693,0.682,0.115,2,Ednrb
2954,0.793,0.812191682,0.586,2.213560224,0.767,0.293,2,Mgll
2955,0.792,0.905490793,0.584,4.434026947,0.624,0.061,2,Btbd17
2956,0.791,0.860719371,0.582,2.418162698,0.746,0.269,2,Chst2
2957,0.791,0.736197287,0.582,2.076532694,0.745,0.223,2,Slc6a1
2958,0.791,0.756965893,0.582,1.955415953,0.806,0.374,2,Eno1
2959,0.791,0.682174892,0.582,1.519059339,0.906,0.573,2,Tmem59
2960,0.79,0.765062591,0.58,2.494238799,0.724,0.21,2,Gabrb1
2961,0.787,0.730932625,0.574,1.763270957,0.819,0.367,2,Ctsl
2962,0.787,0.845518174,0.574,1.705996231,0.884,0.499,2,Gadd45g
2963,0.787,0.779404942,0.574,3.510943896,0.637,0.079,2,Tril
2964,0.784,0.694854814,0.568,5.050001485,0.59,0.029,2,Prodh
2965,0.783,0.876573295,0.566,5.067149588,0.589,0.032,2,Aldh1a1
2966,0.781,0.746195206,0.562,5.102178163,0.583,0.025,2,Slc25a18
2967,0.781,0.655114088,0.562,1.576899307,0.847,0.393,2,Cnn3
2968,0.78,0.705344289,0.56,5.758928436,0.573,0.017,2,Aldh1l1
2969,0.779,0.758187448,0.558,1.669141909,0.825,0.343,2,Sat1
2970,0.778,0.729600283,0.556,2.291215046,0.722,0.257,2,Dtna
2971,0.777,0.772259293,0.554,2.106961397,0.702,0.165,2,Id1
2972,0.776,0.832846897,0.552,2.428269862,0.721,0.255,2,Tsc22d3
2973,0.776,0.635485426,0.552,1.558244014,0.843,0.394,2,H2bc4
2974,0.776,0.692609373,0.552,2.939785906,0.645,0.117,2,Prex2
2975,0.775,1.238843478,0.55,2.828084536,0.69,0.194,2,Ccn1
2976,0.774,0.601230805,0.548,1.766788382,0.736,0.194,2,Ezr
2977,0.774,0.480321232,0.548,1.071584349,0.839,0.308,2,S100a16
2978,0.772,0.543005103,0.544,1.234676595,0.9,0.54,2,Reep5
2979,0.771,0.722734567,0.542,2.585786527,0.676,0.191,2,Arxes2
2980,0.771,0.717675423,0.542,2.156322302,0.73,0.322,2,Ahcyl1
2981,0.77,0.563504376,0.54,1.331855932,0.797,0.343,2,Hmgcs1
2982,0.77,0.805706597,0.54,3.449853325,0.612,0.099,2,Fjx1
2983,0.769,0.65231275,0.538,1.226637806,0.963,0.833,2,Slc25a3
2984,0.769,0.76643594,0.538,1.544260677,0.925,0.566,2,Dclk1
2985,0.769,0.508227116,0.538,1.124702138,0.873,0.327,2,Csrp1
2986,0.768,0.666384226,0.536,4.639411315,0.564,0.035,2,Tlcd1
2987,0.765,0.63018772,0.53,1.589674999,0.819,0.426,2,Gnao1
2988,0.765,0.603822565,0.53,4.904728101,0.551,0.025,2,Rgs20
2989,0.764,0.652058038,0.528,1.768270744,0.743,0.252,2,S100a13
2990,0.764,0.682974429,0.528,2.828908895,0.626,0.112,2,Kcnj10
2991,0.763,0.96741009,0.526,2.271830482,0.719,0.26,2,Cebpd
2992,0.763,0.717364661,0.526,2.600306053,0.648,0.154,2,Idi1
2993,0.763,0.600515178,0.526,1.227881625,0.887,0.471,2,Chchd10
2994,0.762,0.645395361,0.524,3.208781017,0.595,0.083,2,Pdlim4
2995,0.761,0.346309444,0.522,0.656947924,0.885,0.334,2,Selenop
2996,0.761,0.654686015,0.522,2.636388454,0.64,0.146,2,Adgrg1
2997,0.76,0.552960672,0.52,1.168853829,0.931,0.658,2,Tmbim6
2998,0.758,0.611776565,0.516,3.854156552,0.561,0.053,2,Daam2
2999,0.758,0.627463334,0.516,4.05204624,0.538,0.023,2,Hapln1
3000,0.757,0.539500301,0.514,1.738023738,0.688,0.172,2,Mdk
3001,0.756,0.627895672,0.512,1.727924148,0.767,0.355,2,Pmm1
3002,0.755,0.632842672,0.51,2.152146516,0.691,0.264,2,Agpat3
3003,0.755,0.957886164,0.51,5.951732543,0.525,0.021,2,Agt
3004,0.755,0.679544181,0.51,1.956944371,0.713,0.29,2,Tubb4b
3005,0.754,0.703032145,0.508,2.083085013,0.643,0.141,2,S100b
3006,0.754,0.729947418,0.508,3.096097258,0.602,0.13,2,Tprkb
3007,0.754,0.596284324,0.508,3.053451743,0.59,0.103,2,Psph
3008,0.754,0.613355372,0.508,3.51511871,0.562,0.064,2,Naaa
3009,0.752,0.64555041,0.504,2.330053941,0.664,0.22,2,Agpat5
3010,0.751,0.618312836,0.502,2.053083755,0.691,0.27,2,Suclg1
3011,0.748,0.511177154,0.496,1.083995816,0.935,0.709,2,Mpc1
3012,0.748,0.501716758,0.496,0.930834405,0.979,0.841,2,Ndufa13
3013,0.747,0.575051768,0.494,2.734269229,0.599,0.134,2,Dhrs1
3014,0.747,0.631677602,0.494,2.352533327,0.646,0.208,2,Slc25a33
3015,0.746,0.541493643,0.492,0.954089257,0.972,0.881,2,Uqcr11
3016,0.744,0.610694966,0.488,4.640825829,0.513,0.028,2,Gpc5
3017,0.744,0.628021609,0.488,1.681049178,0.72,0.269,2,Bhlhe40
3018,0.743,0.562198126,0.486,1.259945869,0.835,0.433,2,Slc3a2
3019,0.743,0.568595509,0.486,3.064898081,0.564,0.093,2,Il18
3020,0.743,0.641355316,0.486,4.567314564,0.514,0.035,2,Hopx
3021,0.742,0.595880811,0.484,3.378287328,0.548,0.078,2,Plxnb1
3022,0.74,0.623100789,0.48,5.661655708,0.492,0.014,2,Entpd2
3023,0.739,0.579549868,0.478,2.560468803,0.595,0.15,2,Ugp2
3024,0.739,0.521352989,0.478,1.204171657,0.873,0.576,2,Ndufa12
3025,0.739,0.588878557,0.478,2.246052962,0.625,0.171,2,Smpdl3a
3026,0.738,0.197584937,0.476,0.429498091,0.833,0.398,2,Ctsd
3027,0.737,0.582285226,0.474,2.525475225,0.592,0.139,2,Mid1ip1
3028,0.736,0.515898075,0.472,1.06151987,0.923,0.719,2,Atp5po.1
3029,0.736,0.615837761,0.472,1.794178435,0.7,0.305,2,Cadm1
3030,0.735,0.549736806,0.47,3.08716008,0.545,0.088,2,ENSMUSG00000121727
3031,0.735,0.595004973,0.47,4.230799043,0.501,0.037,2,Dbx2
3032,0.735,0.647344569,0.47,6.124020056,0.479,0.011,2,Grin2c
3033,0.735,0.493810006,0.47,0.930372708,0.94,0.832,2,Atp5f1b
3034,0.734,0.558752993,0.468,2.189783229,0.614,0.167,2,Kcnn2
3035,0.734,0.562372845,0.468,5.858031402,0.478,0.012,2,Myorg
3036,0.733,0.545069465,0.466,3.312063552,0.529,0.075,2,Appl2
3037,0.733,0.55661912,0.466,1.611691362,0.727,0.358,2,Uqcrc1
3038,0.732,0.560763522,0.464,1.059411603,0.948,0.747,2,Klf9
3039,0.732,0.532344024,0.464,3.368845415,0.52,0.065,2,Arhgef26
3040,0.731,0.573401293,0.462,3.276997659,0.525,0.077,2,Emp2
3041,0.731,0.55961998,0.462,1.904863834,0.657,0.255,2,Arhgap5
3042,0.73,0.590920147,0.46,1.339896858,0.633,0.171,2,Plac9
3043,0.73,0.555390468,0.46,5.494554289,0.472,0.015,2,Fam20a
3044,0.729,0.525002674,0.458,2.368543338,0.589,0.158,2,Hadhb
3045,0.728,0.559465299,0.456,1.888803712,0.647,0.231,2,Trim9
3046,0.728,0.467870169,0.456,1.835799856,0.615,0.161,2,Cavin3
3047,0.727,0.56070764,0.454,1.337988628,0.775,0.422,2,Tubb2a
3048,0.727,0.525662908,0.454,2.349087087,0.58,0.145,2,Myo6
3049,0.727,0.530141301,0.454,1.711712724,0.685,0.308,2,Atraid
3050,0.726,0.603437782,0.452,1.543083656,0.739,0.375,2,Kcnk1
3051,0.725,0.521177674,0.45,2.906459641,0.52,0.072,2,Oaf
3052,0.725,0.539702151,0.45,1.747933866,0.685,0.301,2,Scp2
3053,0.724,0.504916236,0.448,3.126172916,0.517,0.079,2,Eci1
3054,0.724,0.404200345,0.448,0.65225783,0.997,0.993,2,Cox4i1
3055,0.724,0.485143729,0.448,1.020174752,0.909,0.657,2,Tecr
3056,0.724,0.520040264,0.448,1.82828615,0.654,0.27,2,Fmc1
3057,0.723,0.567456498,0.446,1.981756896,0.617,0.199,2,Smim3
3058,0.723,0.471995771,0.446,1.605122928,0.639,0.208,2,Lhx2
3059,0.722,0.544184095,0.444,1.486759549,0.738,0.395,2,Tmem254
3060,0.721,0.553826262,0.442,2.634167989,0.548,0.128,2,2310022B05Rik
3061,0.721,0.518558084,0.442,2.528388324,0.552,0.134,2,Oat
3062,0.72,0.51516701,0.44,1.737329555,0.649,0.253,2,Lsamp
3063,0.72,0.521273255,0.44,2.462457243,0.556,0.134,2,Idh2
3064,0.719,0.513880481,0.438,2.782981731,0.531,0.11,2,Aldh7a1
3065,0.719,0.473097342,0.438,1.85858971,0.575,0.126,2,Tmem100
3066,0.719,0.538132979,0.438,3.797413782,0.476,0.043,2,Mgst1
3067,0.718,0.532018105,0.436,2.603386022,0.543,0.132,2,Gprc5b
3068,0.717,0.499698477,0.434,2.475950837,0.543,0.126,2,Hspa2
3069,0.717,0.64905951,0.434,2.263286183,0.609,0.228,2,Coq10b
3070,0.716,0.466187187,0.432,1.349080377,0.662,0.23,2,Rgcc
3071,0.716,0.547959648,0.432,2.394028406,0.559,0.155,2,Fdft1
3072,0.715,0.490229513,0.43,3.476533558,0.478,0.054,2,Rorb
3073,0.715,0.505972862,0.43,2.110827862,0.563,0.14,2,Metrn
3074,0.715,0.501834156,0.43,2.325952985,0.561,0.159,2,Pfkm
3075,0.715,0.509417664,0.43,2.435866571,0.55,0.147,2,Mras
3076,0.715,0.466321746,0.43,4.079058282,0.459,0.031,2,Nwd1
3077,0.715,0.44148095,0.43,0.815069018,0.946,0.754,2,Ubc
3078,0.714,0.506830257,0.428,3.092406114,0.499,0.085,2,Rida
3079,0.713,0.482558594,0.426,4.074421871,0.457,0.036,2,Slc15a2
3080,0.713,0.36872735,0.426,0.829694187,0.861,0.558,2,Ctsb
3081,0.713,0.483225016,0.426,2.299994026,0.518,0.088,2,Emid1
3082,0.712,0.601168936,0.424,4.114076871,0.462,0.046,2,Scd1
3083,0.711,0.466629862,0.422,2.430129513,0.534,0.127,2,Epdr1
3084,0.71,0.489262123,0.42,2.406587241,0.536,0.138,2,Ctsf
3085,0.71,0.518479562,0.42,4.569652021,0.441,0.024,2,Mertk
3086,0.709,0.582864003,0.418,2.296163695,0.57,0.19,2,Pmvk
3087,0.708,0.49159425,0.416,3.62544399,0.458,0.048,2,Tmem229a
3088,0.708,0.528091201,0.416,4.28189489,0.439,0.024,2,Lfng
3089,0.707,0.491909354,0.414,5.173019085,0.427,0.015,2,Phkg1
3090,0.706,0.492818534,0.412,5.521700242,0.422,0.013,2,Ppp1r3c
3091,0.706,0.569584368,0.412,6.14251399,0.419,0.009,2,Ppp1r3g
3092,0.706,0.485902726,0.412,1.845043359,0.604,0.23,2,Dag1
3093,0.706,0.553302057,0.412,2.122162978,0.559,0.165,2,Slc38a3
3094,0.706,0.572967814,0.412,2.116792061,0.528,0.115,2,S100a6
3095,0.705,0.355210985,0.41,0.574963889,0.996,0.983,2,Cox8a
3096,0.705,0.481653699,0.41,1.525460984,0.669,0.327,2,Lrrc58
3097,0.705,0.439677774,0.41,1.040017397,0.848,0.536,2,1810037I17Rik
3098,0.705,0.547506164,0.41,1.855076966,0.595,0.216,2,Fdps
3099,0.704,0.431360287,0.408,0.980435493,0.881,0.62,2,Ndufb10
3100,0.704,0.454170646,0.408,5.549917691,0.418,0.01,2,Gm6145
3101,0.704,0.460074739,0.408,1.98157469,0.548,0.148,2,Cyp51
3102,0.703,0.438237065,0.406,0.960702902,0.884,0.695,2,Ndufb11
3103,0.703,0.443337881,0.406,1.995010428,0.552,0.153,2,Psat1
3104,0.703,0.48828561,0.406,2.128314664,0.553,0.174,2,Adcyap1r1
3105,0.701,0.485116227,0.402,1.519255741,0.667,0.348,2,Emc7
3106,0.975,2.380318826,0.95,4.181765669,0.986,0.342,3,Ifitm3
3107,0.972,2.474264162,0.944,4.343628951,0.986,0.227,3,Igfbp7
3108,0.971,2.650125833,0.942,7.163337153,0.95,0.052,3,Cldn5
3109,0.971,2.811012767,0.942,7.009769338,0.95,0.074,3,Ly6c1
3110,0.97,2.126821687,0.94,4.330424092,0.972,0.256,3,Cdkn1a
3111,0.969,1.922826283,0.938,4.564280275,0.959,0.192,3,Rhoc
3112,0.968,1.879998966,0.936,3.906161868,0.974,0.354,3,Myl12a
3113,0.966,2.379950402,0.932,5.780201108,0.947,0.123,3,Itm2a
3114,0.965,2.095723873,0.93,6.678909814,0.937,0.041,3,Flt1
3115,0.963,2.430681958,0.926,3.846541932,0.991,0.865,3,Bsg
3116,0.962,2.522187777,0.924,7.387026583,0.932,0.044,3,Tmem252
3117,0.961,2.246023047,0.922,4.040329137,0.978,0.308,3,Icam1
3118,0.957,1.716224998,0.914,3.924933063,0.954,0.251,3,Ly6e
3119,0.956,3.006039046,0.912,6.500417832,0.93,0.147,3,Ctla2a
3120,0.951,1.669631797,0.902,3.448243127,0.965,0.317,3,H2-D1
3121,0.949,2.708517241,0.898,7.11191099,0.907,0.056,3,Pglyrp1
3122,0.947,1.67118734,0.894,3.131170469,0.98,0.416,3,B2m
3123,0.945,2.044836004,0.89,5.248921382,0.914,0.142,3,Slc2a1
3124,0.944,1.918426502,0.888,5.183402714,0.913,0.096,3,Pltp
3125,0.943,2.294559661,0.886,3.631310808,0.975,0.439,3,Cxcl10
3126,0.942,2.296507231,0.884,5.21035896,0.918,0.126,3,Tm4sf1
3127,0.94,2.336908699,0.88,4.465698877,0.928,0.143,3,Rsad2
3128,0.934,2.169827478,0.868,6.865494376,0.88,0.048,3,Ly6a
3129,0.934,1.769970834,0.868,4.747579979,0.905,0.067,3,Apold1
3130,0.933,1.701069542,0.866,2.863765572,0.982,0.441,3,Sparc
3131,0.933,1.476871874,0.866,3.135854104,0.946,0.324,3,Tpm4
3132,0.931,1.517659879,0.862,5.75717293,0.878,0.042,3,Esam
3133,0.929,1.357394248,0.858,2.657832751,0.968,0.537,3,Gnai2
3134,0.927,1.943158196,0.854,4.634853645,0.895,0.107,3,Gbp2
3135,0.926,1.594650867,0.852,2.60580781,0.989,0.597,3,Nfkbia
3136,0.923,1.534282846,0.846,3.876670993,0.904,0.084,3,Isg15
3137,0.923,1.466418392,0.846,6.775405029,0.854,0.02,3,Adgrl4
3138,0.922,1.526001163,0.844,5.370429915,0.865,0.057,3,Slfn5
3139,0.922,1.964998763,0.844,4.702006377,0.887,0.097,3,Akap12
3140,0.921,1.4481056,0.842,6.56652743,0.852,0.027,3,Cd34
3141,0.918,1.672050182,0.836,3.820957126,0.91,0.297,3,Gpx1
3142,0.913,1.68967059,0.826,3.809270439,0.892,0.115,3,Ifit1
3143,0.912,1.665551928,0.824,3.062092134,0.961,0.329,3,Selenop
3144,0.912,1.446141903,0.824,3.076965062,0.93,0.269,3,Clic4
3145,0.911,1.35342455,0.822,4.934113423,0.851,0.064,3,Irf7
3146,0.911,1.60425565,0.822,5.138535448,0.85,0.09,3,Vwa1
3147,0.911,1.302735986,0.822,5.325434361,0.844,0.047,3,Eng
3148,0.91,1.04275164,0.82,1.887873409,0.983,0.801,3,Myl6
3149,0.907,1.349183474,0.814,3.535840621,0.889,0.166,3,H2-Q4
3150,0.906,1.495177214,0.812,4.665411991,0.851,0.092,3,Cmpk2
3151,0.906,1.874597294,0.812,4.739183321,0.859,0.096,3,Hspb1
3152,0.906,1.645362346,0.812,5.66618442,0.831,0.048,3,Fn1
3153,0.905,1.574462047,0.81,4.87388659,0.845,0.075,3,Plaur
3154,0.903,1.288191969,0.806,3.438593067,0.88,0.188,3,Litaf
3155,0.899,1.357233227,0.798,4.630808228,0.832,0.082,3,Gbp3
3156,0.897,1.35459223,0.794,3.836662376,0.856,0.129,3,Tagln2
3157,0.896,1.21538005,0.792,2.840188721,0.909,0.396,3,Ppp1r2
3158,0.896,1.472206992,0.792,3.776435409,0.862,0.192,3,Csrp2
3159,0.895,1.486376531,0.79,5.263645573,0.817,0.072,3,Cdc42ep3
3160,0.893,1.209544291,0.786,3.10639378,0.89,0.218,3,H2-K1
3161,0.893,1.263297748,0.786,3.900516825,0.84,0.071,3,Srgn
3162,0.893,1.389133694,0.786,3.167550238,0.887,0.353,3,Spock2
3163,0.893,1.193235459,0.786,5.835083289,0.801,0.032,3,Gimap6
3164,0.893,1.571553232,0.786,6.070842006,0.803,0.038,3,Cxcl11
3165,0.891,1.294489235,0.782,5.18139609,0.808,0.056,3,Lgals9
3166,0.89,1.330913557,0.78,4.141149226,0.836,0.143,3,Ramp2
3167,0.888,1.396786786,0.776,3.668098377,0.858,0.223,3,Cd200
3168,0.887,1.231626244,0.774,4.496721164,0.814,0.08,3,St3gal6
3169,0.885,1.204078117,0.77,6.056829969,0.784,0.028,3,Adgrf5
3170,0.885,1.167664008,0.77,6.166452389,0.784,0.024,3,Cdh5
3171,0.885,1.129158122,0.77,4.884559335,0.799,0.049,3,Anxa3
3172,0.884,0.731359919,0.768,1.132482875,0.998,0.998,3,Eif1
3173,0.884,1.230589251,0.768,3.438445332,0.84,0.098,3,Col4a1
3174,0.883,1.216325151,0.766,4.013860844,0.821,0.095,3,Bst2
3175,0.881,1.082424292,0.762,5.947222237,0.778,0.027,3,Rasip1
3176,0.879,1.096731605,0.758,5.078033449,0.784,0.048,3,Ifi35
3177,0.878,1.253172894,0.756,3.758098864,0.817,0.092,3,Col4a2
3178,0.876,1.347374729,0.752,3.880592521,0.814,0.097,3,Gng11
3179,0.875,1.068741281,0.75,3.564139123,0.82,0.12,3,Msn
3180,0.873,1.134434589,0.746,4.724617658,0.779,0.063,3,Psmb8
3181,0.873,1.210039179,0.746,3.034107053,0.854,0.209,3,Serpinh1
3182,0.873,1.250096157,0.746,5.904829084,0.761,0.026,3,Cd93
3183,0.871,1.165416269,0.742,3.267614101,0.838,0.189,3,Epas1
3184,0.871,1.211474734,0.742,2.580939722,0.88,0.236,3,Pim1
3185,0.871,1.278819875,0.742,3.60124849,0.821,0.147,3,Slco1c1
3186,0.87,1.054545238,0.74,2.747409358,0.859,0.327,3,Marchf5
3187,0.87,1.372859802,0.74,3.130581854,0.839,0.184,3,Vim
3188,0.867,1.178196026,0.734,4.314691303,0.78,0.079,3,Ctsh
3189,0.865,1.152300354,0.73,4.711935059,0.766,0.058,3,Gbp5
3190,0.864,1.037261242,0.728,4.131430441,0.777,0.091,3,H2-T22
3191,0.864,1.052007502,0.728,4.515347065,0.765,0.064,3,Gch1
3192,0.863,1.12690479,0.726,3.677389795,0.795,0.107,3,Irgm1
3193,0.863,1.0238178,0.726,2.237401471,0.913,0.427,3,Pnrc1
3194,0.863,0.919136289,0.726,1.987714599,0.932,0.586,3,Chmp4b
3195,0.862,1.162891573,0.724,5.593747808,0.743,0.034,3,Gbp9
3196,0.861,1.219814088,0.722,5.962714383,0.736,0.032,3,Slco1a4
3197,0.861,1.052528714,0.722,4.163480162,0.768,0.076,3,Gbp7
3198,0.86,1.207462924,0.72,4.541428737,0.751,0.044,3,Ifit2
3199,0.86,1.115945238,0.72,4.15882079,0.768,0.074,3,Parp14
3200,0.86,1.011580866,0.72,5.424173821,0.74,0.035,3,Pecam1
3201,0.856,1.134191993,0.712,2.039759799,0.969,0.786,3,Tsc22d1
3202,0.855,1.107249853,0.71,2.356092766,0.898,0.329,3,Csrp1
3203,0.853,1.212206446,0.706,3.450068897,0.782,0.096,3,Ccrl2
3204,0.852,0.981119015,0.704,3.088919996,0.806,0.172,3,Clic1
3205,0.85,1.269958542,0.7,3.693659624,0.762,0.083,3,Ifit3
3206,0.85,1.236054726,0.7,4.187938575,0.747,0.071,3,Iigp1
3207,0.85,1.365033052,0.7,3.928235527,0.77,0.121,3,Rnd1
3208,0.849,0.893582374,0.698,2.008044887,0.907,0.516,3,Tpm3
3209,0.849,0.917746306,0.698,2.209163715,0.88,0.368,3,Serinc3
3210,0.848,1.134644557,0.696,2.924844513,0.814,0.198,3,Adamts1
3211,0.848,1.075703482,0.696,2.90287666,0.821,0.264,3,Mast4
3212,0.847,0.99633564,0.694,6.826105693,0.703,0.013,3,Cyyr1
